customer_id,customer_gender,customer_age,customer_education,kids_home,teens_home,latitude,longitude,customer_loyalty,typical_hour,distinct_stores_visited,total_distinct_products,percentage_of_products_bought_promotion,number_complaints,spend_groceries,spend_electronics,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,cluster_ward2,cluster_st_ward3
208,0,32,1,0,0,38.762730725029805,-9.16809236629699,1,21,3,558,0.147779911131521,0,7302,971,470,328,446,678,695,120,419,0.6389010412109546,0.084959314025724,0.0411234578703298,0.0286989237903578,0.0390235366173768,0.0593227753959226,0.0608102196167643,0.010499606264765,0.0366611252078047,1,0
215,0,33,1,0,0,38.76534560070756,-9.095306252836323,1,20,2,443,0.1566372939491582,0,7609,1069,418,376,501,732,731,198,648,0.6195245074092167,0.0870379417033056,0.0340335450252401,0.0306139065298811,0.040791402051783,0.0595994137762579,0.0595179938120827,0.0161211529066927,0.0527601367855398,1,0
226,1,29,3,0,0,38.75885030574436,-9.09862989001063,1,19,2,553,0.1560648980359431,0,6428,1230,316,506,428,735,629,304,476,0.5816141874773797,0.1112920738327904,0.0285921100253347,0.0457835685848715,0.0387260224393774,0.0665038002171552,0.0569127759681505,0.0275063336952587,0.0430691277596815,1,0
233,0,32,1,0,0,38.7563304487089,-9.175482002205756,1,19,3,668,0.1414572318581631,0,7437,834,446,405,412,684,709,96,393,0.6514540995094604,0.0730553608969866,0.0390679747722494,0.0354765241765942,0.0360896986685353,0.059915907498248,0.0621058163980378,0.0084092501751927,0.0344253679046951,1,0
237,1,27,1,0,0,38.74801291486508,-9.178822121945872,1,19,3,515,0.1546582116421536,0,6613,979,388,351,371,763,651,227,653,0.6014005092761004,0.0890323754092397,0.0352855583848672,0.0319206984357948,0.0337395416515096,0.0693888686795198,0.0592033466715169,0.020643870498363,0.0593852309930883,1,0
243,0,28,2,0,0,38.7525001574416,-9.182425947263514,1,19,3,394,0.1492404795254779,0,7521,992,344,465,386,693,708,257,633,0.62680223351946,0.0826735561296774,0.0286690557546462,0.0387532294357863,0.0321693474456204,0.057754812901075,0.059004917076423,0.0214184515376281,0.0527543961996833,1,0
246,0,28,2,0,0,38.73428772287086,-9.155660493165996,1,19,3,589,0.1488842855315498,0,6474,838,376,286,437,682,704,193,747,0.6029617211511595,0.0780478718450218,0.0350190928564776,0.0266368631833845,0.0407003818571295,0.0635186737449939,0.0655676632206389,0.0179752258545217,0.0695725062866722,1,0
254,0,28,1,0,0,38.7352138251639,-9.152967002194844,1,18,3,482,0.1538162380371404,0,7261,630,486,462,375,602,630,74,476,0.6603310294652601,0.0572935612950163,0.0441978901418697,0.042015278283012,0.0341033102946526,0.0547471807930156,0.0572935612950163,0.0067297198981447,0.0432884685340123,1,0
271,1,28,1,0,0,38.75009925756737,-9.17273861738215,1,19,3,568,0.1468929678267445,0,7042,947,304,370,333,688,697,98,314,0.6524599277309368,0.0877420550356712,0.0281664041508385,0.0342814787362179,0.0308533308625961,0.0637450199203187,0.0645788937274159,0.009079959232836,0.0290929306031687,1,0
283,1,27,1,1,0,38.74540542242301,-9.180453425727912,1,19,4,653,0.1504526906399668,0,7615,775,402,374,272,690,711,366,574,0.6464895152389847,0.0657950590033109,0.0341285338313948,0.0317514220222429,0.0230919432889039,0.0585788267255284,0.0603616605823923,0.0310722472196281,0.0487307920876135,1,0
287,0,32,1,0,0,38.7300271930672,-9.187245961116174,1,18,4,420,0.1449265422153305,0,6480,975,423,383,443,631,644,172,499,0.6084507042253521,0.0915492957746478,0.0397183098591549,0.0359624413145539,0.0415962441314554,0.0592488262910798,0.0604694835680751,0.016150234741784,0.0468544600938967,1,0
289,0,29,2,0,0,38.767732556109095,-9.171085302658998,1,19,2,628,0.1474723565507506,0,7716,1101,491,433,368,666,678,151,207,0.6532893065786132,0.0932181864363728,0.0415714164761662,0.0366607399881466,0.0311573956481246,0.0563881127762255,0.0574041148082296,0.0127846922360511,0.0175260350520701,1,0
302,1,29,2,1,0,38.73682947685919,-9.140352491491273,1,20,3,678,0.1459352540405806,0,6461,1020,488,376,423,621,720,164,551,0.5969142645971914,0.0942350332594235,0.0450849963045085,0.0347376201034737,0.0390798226164079,0.0573725055432372,0.0665188470066518,0.0151515151515151,0.0509053954175905,1,0
308,0,33,2,0,0,38.76150550412037,-9.09862989001063,1,20,3,526,0.1470770409574113,0,7197,1179,417,414,367,731,729,87,587,0.614707892039631,0.100700375811411,0.0356166723607789,0.0353604373078237,0.0313460881448582,0.0624359412367611,0.0622651178681243,0.007430816535702,0.0501366586949094,1,0
311,0,26,2,0,0,38.75293825602182,-9.159313609908514,1,17,3,681,0.1529542023675388,0,6728,1131,386,439,396,627,771,322,630,0.5886264216972878,0.0989501312335958,0.0337707786526684,0.0384076990376203,0.0346456692913385,0.0548556430446194,0.0674540682414698,0.0281714785651793,0.0551181102362204,1,0
325,1,28,1,0,0,38.73242532189456,-9.187458774422856,1,19,2,480,0.1501334298082815,0,7140,817,346,337,477,683,642,222,692,0.6287425149700598,0.0719443466009158,0.0304684748150757,0.0296759422331806,0.0420042268404367,0.0601444170482564,0.0565339908418457,0.0195491370200774,0.0609369496301514,1,0
349,0,32,3,0,0,38.76055757235622,-9.173557516514814,1,18,3,384,0.1445721084625701,0,7186,1224,390,459,369,672,709,81,454,0.6224878724878725,0.106029106029106,0.0337837837837837,0.0397609147609147,0.0319646569646569,0.0582120582120582,0.0614171864171864,0.007016632016632,0.0393277893277893,1,0
368,1,31,3,0,0,38.76008144354788,-9.09862989001063,1,18,3,458,0.140009572161271,0,6810,1091,419,420,425,811,614,114,426,0.6118598382749326,0.0980233602875112,0.0376460017969451,0.0377358490566037,0.0381850853548966,0.0728661275831087,0.0551662174303683,0.0102425876010781,0.0382749326145552,1,0
373,1,28,1,0,0,38.73063340175854,-9.201006968736102,1,19,4,586,0.1512032402351654,0,6469,1008,387,372,438,705,780,348,435,0.5912081886309632,0.0921220983366843,0.0353683056114055,0.0339974410528239,0.040029245110583,0.0644306342533357,0.0712849570462438,0.0318040577590934,0.0397550721988667,1,0
377,0,27,3,0,0,38.7574870948029,-9.095365406669329,1,19,3,532,0.1498732066023276,0,7256,680,374,494,404,691,577,208,599,0.643091376406984,0.060267659310467,0.0331472126207568,0.0437826819108393,0.0358060799432774,0.0612425773287246,0.0511388815031463,0.0184348134361428,0.0530887175396614,1,0
384,1,31,2,0,0,38.738514259266346,-9.195627273491192,1,21,3,477,0.1490679580377574,0,7762,858,324,368,458,749,628,289,541,0.648075477999499,0.0716373048342656,0.0270518493779744,0.0307255573181932,0.0382399599231861,0.0625365283459964,0.0524338315103949,0.0241295816982549,0.0451699089922351,1,0
385,1,27,1,0,0,38.731510221317286,-9.15071372070584,1,19,3,528,0.1522814005667095,0,7178,1318,382,352,357,666,697,318,455,0.6123006056470187,0.1124285592425147,0.0325855156529898,0.0300264437430691,0.0304529557280559,0.0568113964002388,0.0594557707071568,0.027126162245159,0.0388125906337968,1,0
407,0,30,3,1,0,38.7428598249949,-9.199170167303738,1,21,4,375,0.1495439088009046,0,7534,1207,441,312,457,695,794,189,440,0.6242439307316264,0.1000082856906123,0.0365398956002982,0.0258513547104151,0.0378656060982682,0.0575855497555721,0.0657883834617615,0.0156599552572706,0.0364570386941751,1,0
412,0,31,1,1,0,38.7523038214099,-9.168248454870994,1,17,3,496,0.1518173095934358,0,7218,760,417,442,435,695,748,214,448,0.6344379010283906,0.0668014415047903,0.0366528961940757,0.0388503120330491,0.0382350355981365,0.0610881603234596,0.0657466819020831,0.018809879581612,0.0393776918344027,1,0
419,1,33,2,0,0,38.767885616858365,-9.15858489645355,1,19,3,678,0.1556972526728651,0,6294,764,456,366,383,774,669,202,606,0.5986303975651512,0.0726650180711432,0.0433707437702111,0.0348107285524063,0.0364276203157694,0.0736161308731215,0.0636294464523492,0.0192124785999619,0.0576374357998858,1,0
452,1,32,3,0,0,38.755315453861705,-9.164358220357038,1,19,3,435,0.1520628474643301,0,7302,1030,474,432,442,645,571,229,576,0.6240492265618324,0.0880266643876591,0.040509358174515,0.0369199213742415,0.0377745491838304,0.0551234937184856,0.0487992479275275,0.0195709768395863,0.049226561832322,1,0
474,0,32,1,0,0,38.75522033092216,-9.166337002121589,1,19,2,474,0.1425891447570712,0,6973,883,444,304,454,686,647,46,298,0.6495575221238938,0.0822543083372147,0.0413600372612948,0.0283185840707964,0.0422915696320447,0.063903120633442,0.0602701443875174,0.0042850489054494,0.0277596646483465,1,0
509,0,26,2,0,0,38.73414715828542,-9.149467642579069,1,20,2,492,0.1471528696745415,0,7297,1039,383,400,313,703,614,229,565,0.6321580178463138,0.0900112622368535,0.0331802824222472,0.0346530364723208,0.027116001039591,0.0609027116001039,0.0531924109850125,0.0198388633804037,0.0489474140171532,1,0
562,0,28,1,1,0,38.73924257773614,-9.191568190590916,1,20,3,577,0.1549252092206234,0,8639,930,332,358,399,739,700,305,442,0.6726097788850826,0.0724073497352849,0.0258486452818436,0.0278729367798193,0.0310650887573964,0.0575365929616941,0.0545001557147306,0.0237464964185611,0.034412955465587,1,0
575,1,32,3,0,0,38.75078421850617,-9.173979599183884,1,18,3,405,0.1578247528991926,0,7293,1077,368,407,316,667,745,8,600,0.6352234125947217,0.0938071596550823,0.0320529570594895,0.0354498737043811,0.0275237348663008,0.0580959846703248,0.064889817960108,0.0006968034143367,0.0522602560752547,1,0
590,0,26,3,0,0,38.74420630349235,-9.140963667409116,1,20,2,385,0.1487359209205192,0,7585,886,406,440,386,693,670,245,534,0.6403545799915576,0.0747994934571549,0.0342760658505698,0.0371464753060363,0.0325875897002954,0.0585056986070071,0.0565639510341916,0.0206838328408611,0.0450823132123258,1,0
603,0,29,2,0,0,38.7333695014147,-9.199441177851853,1,20,4,474,0.1555697725048624,0,7645,1191,393,435,326,726,712,178,401,0.6367119180478055,0.0991921379195469,0.0327309069709336,0.0362288664945448,0.027150828683268,0.0604647289081369,0.0592987424002665,0.0148246856000666,0.0333971849754309,1,0
606,1,26,3,0,0,38.74917015409672,-9.167024114985272,1,18,3,516,0.148223503098815,0,6199,984,412,368,407,703,719,107,368,0.6037790980812311,0.0958410441219441,0.0401285672543099,0.0358429921106457,0.0396415700788935,0.0684718028635433,0.0700301938248758,0.0104217395539105,0.0358429921106457,1,0
626,0,26,2,0,0,38.75132368805304,-9.158107431210697,1,18,3,520,0.1525963933114252,0,6860,1165,383,428,448,653,621,286,433,0.6083178150217257,0.1033076172740977,0.0339629334042741,0.0379533563891105,0.0397268777157045,0.0579054713132925,0.0550678371907422,0.0253613549702935,0.038396736720759,1,0
641,1,33,1,0,0,38.76487549512121,-9.16526473121928,1,19,3,356,0.1457180854330489,0,5929,810,440,418,446,660,599,288,516,0.5866811794973283,0.0801504056995844,0.0435384919849594,0.0413615673857114,0.0441321986938452,0.0653077379774391,0.0592717197704334,0.0284979220265189,0.0510587769641796,1,0
644,1,29,2,0,0,38.74193567822341,-9.201934413862569,1,19,4,463,0.1507313740866623,0,7217,1043,378,412,446,747,717,15,489,0.6295359385903698,0.0909804605722261,0.0329727843684577,0.0359385903698534,0.0389043963712491,0.0651605024424284,0.0625436147941381,0.0013084438241451,0.0426552686671318,1,0
646,0,31,3,1,0,38.76580322495223,-9.101793502988066,1,18,3,504,0.1540710099790419,0,7088,1005,483,316,339,575,727,233,536,0.6271456379401876,0.0889223146345779,0.0427357989736329,0.0279596531587329,0.0299946912050964,0.0508759511590868,0.0643248982480976,0.0206158202088126,0.0474252344717749,1,0
647,1,26,2,0,0,38.758946677499694,-9.16825656965579,1,18,3,502,0.1477741139865025,0,6641,1080,433,260,434,730,753,291,611,0.5912044867800231,0.0961452862102733,0.0385471378972669,0.0231460874209917,0.0386361613104246,0.0649870916050921,0.0670346301077183,0.0259058132288791,0.0543933054393305,1,0
652,0,27,1,0,0,38.73980828683243,-9.185526401774355,1,18,3,427,0.1504174089686731,0,6752,914,380,352,432,789,703,159,495,0.6151603498542274,0.0832725947521865,0.0346209912536443,0.032069970845481,0.0393586005830903,0.071884110787172,0.0640488338192419,0.0144861516034985,0.0450983965014577,1,0
654,0,32,2,0,0,38.75626065997769,-9.175046228390096,1,19,3,572,0.1468710707233161,0,7225,1098,485,473,371,777,651,195,602,0.6083185989728046,0.0924475877746905,0.0408352277511156,0.0398248716005725,0.0312368443209564,0.0654205607476635,0.0548118211669613,0.0164182874463248,0.0506862002189105,1,0
656,0,32,3,0,0,38.76674658060168,-9.170951473315649,1,18,3,621,0.1434797772633476,0,7716,969,357,409,413,666,687,208,353,0.6551197147223637,0.0822720326031584,0.0303107488537952,0.0347257598913228,0.0350653761249787,0.0565461029037187,0.0583290881304126,0.0176600441501103,0.0299711326201392,1,0
667,1,30,3,0,0,38.741058307850096,-9.156704807258675,1,19,3,540,0.1555968977666898,0,8044,862,392,401,447,695,655,159,596,0.6565994612684679,0.070361603134438,0.0319973879683291,0.0327320218757652,0.036486817402661,0.056730062852012,0.053465023263407,0.0129785323647049,0.0486490898702146,1,0
672,0,27,1,0,0,38.753854459625984,-9.182160778248914,1,19,3,656,0.1520431231216585,0,7145,1287,374,390,428,706,730,224,559,0.6033099721354387,0.1086717892425905,0.0315798361901545,0.0329308452250274,0.0361394916828506,0.0596132736637676,0.061639787216077,0.0189141264882208,0.0472008781558726,1,0
692,1,26,2,0,0,38.76795577480934,-9.17110293253677,1,18,2,486,0.1481238455351202,0,7001,1016,434,385,457,687,779,197,584,0.6066724436741768,0.0880415944540728,0.0376083188908145,0.0333622183708838,0.0396013864818024,0.0595320623916811,0.0675043327556325,0.0170710571923743,0.0506065857885615,1,0
693,1,33,2,0,0,38.75556900551658,-9.101037327953138,1,16,2,556,0.1573608005385282,0,7317,1001,484,338,360,712,707,291,532,0.6231476750127747,0.0852495315959802,0.0412195537387157,0.028785556123318,0.0306591722023505,0.060637029466871,0.0602112076307273,0.0247828308635666,0.0453074433656957,1,0
702,0,32,1,0,0,38.76681041550773,-9.16558156727285,1,19,3,562,0.147857298239151,0,6681,807,463,426,379,677,721,248,613,0.6065365410803449,0.0732637312755333,0.0420335905583295,0.0386745347253744,0.0344076259645937,0.0614616432137993,0.0654561960962324,0.0225147526100771,0.0556513844757149,1,0
744,0,26,3,0,0,38.7677329318738,-9.09862989001063,1,19,2,432,0.1384723424648876,0,7563,1199,386,362,361,683,696,264,494,0.6298301132578281,0.0998500999333777,0.032145236508994,0.0301465689540306,0.0300632911392405,0.0568787475016655,0.0579613590939373,0.0219853431045969,0.0411392405063291,1,0
771,1,30,2,0,0,38.74667072702685,-9.17813783582783,1,18,3,430,0.1457005048397357,0,7150,778,351,318,378,702,649,224,676,0.6369143060751826,0.069303402814894,0.0312667022982362,0.0283270978086584,0.0336718332442544,0.0625334045964724,0.0578122216283627,0.0199536789595581,0.0602173525743809,1,0
783,1,28,3,0,0,38.756337450655,-9.168186818376366,1,18,3,506,0.1500909276131144,0,6195,944,385,447,441,730,660,112,402,0.6005234587049244,0.0915083365645599,0.0373206669251647,0.0433307483520744,0.0427491275688251,0.0707638619620007,0.0639782861574253,0.0108569212873206,0.0389685924777045,1,0
786,1,28,2,1,0,38.73981624869875,-9.1767239143466,1,18,3,692,0.1475761617055971,0,7505,1126,478,403,354,716,618,215,431,0.6335471889245314,0.0950531825088637,0.0403511733918622,0.0340199223366537,0.0298835049805841,0.0604423434070572,0.0521695086949181,0.0181495863582643,0.0363835893972649,1,0
788,0,30,1,0,0,38.72909239597588,-9.158654339635792,1,19,3,498,0.154595829242086,0,6220,847,449,487,410,581,629,205,413,0.6073625622497802,0.0827067669172932,0.0438433746704423,0.0475539498095889,0.0400351528171077,0.0567327409432672,0.0614197832242945,0.0200175764085538,0.0403280929596719,1,0
809,1,31,1,0,0,38.7591436533163,-9.175123537661817,1,19,3,517,0.1530546280448831,0,7931,903,392,440,413,617,748,238,476,0.6523276854745846,0.074272084224379,0.0322421450896529,0.0361901628557328,0.0339694028623128,0.0507484783681526,0.0615232768547458,0.0195755880901464,0.0391511761802928,1,0
811,1,30,3,0,0,38.76506345458091,-9.167400894319911,1,19,3,470,0.156675819970226,0,6908,745,425,307,378,765,671,121,475,0.6399258916164892,0.0690134321445113,0.0393700787401574,0.0284390921723019,0.035016211208893,0.0708661417322834,0.0621584066697545,0.0112088930060213,0.0440018527095877,1,0
839,0,31,1,0,0,38.76890505023116,-9.09862989001063,1,19,3,484,0.1508576266890227,0,6765,1156,439,437,367,742,721,138,527,0.5990967056323061,0.1023733616719801,0.0388770811193765,0.0386999645766914,0.0325008855827134,0.0657102373361672,0.0638505136379737,0.0122210414452709,0.0466702089975203,1,0
845,0,30,1,0,0,38.76230370881238,-9.10406708470802,1,18,3,366,0.1574039690596054,0,7008,843,377,455,378,675,685,300,384,0.6310670868977938,0.0759117514633048,0.0339486717694732,0.0409725348941918,0.0340387212967131,0.0607834308869878,0.0616839261593876,0.0270148581719946,0.034579018460153,1,0
871,0,33,1,0,0,38.76320854290556,-9.103857906378428,1,21,3,438,0.1449065019388683,0,5461,532,286,389,393,749,690,67,531,0.6002418113871181,0.0584743899758188,0.0314354803253462,0.0427566498131457,0.0431963068806331,0.0823257858870081,0.0758408441415695,0.0073642558804132,0.058364475708947,1,0
875,0,28,3,0,0,38.743035434108585,-9.170799778168972,1,20,3,543,0.1369390420634466,0,7835,1121,389,464,450,671,816,73,641,0.6288121990369181,0.089967897271268,0.0312199036918138,0.0372391653290529,0.0361155698234349,0.053852327447833,0.0654895666131621,0.0058587479935794,0.0514446227929374,1,0
877,0,27,3,0,0,38.74197449153599,-9.144846809306618,1,18,2,541,0.1509917207909588,0,7651,1143,410,386,325,764,652,270,533,0.6305422778968188,0.0941981209823636,0.0337893522333937,0.0318114389319268,0.0267842426240316,0.0629635734300313,0.0537333113565188,0.0222515246415032,0.0439261579034119,1,0
898,1,33,1,0,0,38.736983425775136,-9.19558151449192,1,18,2,456,0.1488792153222993,0,7157,997,414,366,545,774,724,280,366,0.6157618515013336,0.0857781983997246,0.0356190312311795,0.0314892884797384,0.0468897874903209,0.0665921018669878,0.0622902865009033,0.0240901660500731,0.0314892884797384,1,0
910,0,31,3,1,0,38.73096268086357,-9.15093512424999,1,19,2,558,0.1421989694614005,0,6617,873,442,341,406,818,697,137,322,0.621139585093401,0.0819487468318783,0.0414906599080071,0.0320097625082136,0.0381113301417441,0.0767858819111987,0.0654275790857035,0.0128602271660565,0.030226227353797,1,0
916,1,31,2,0,0,38.75505096604788,-9.162941819317435,1,18,4,511,0.1524898782740718,0,7235,1351,368,422,476,621,676,210,450,0.6126683038360572,0.1144042679312388,0.0311626725378948,0.0357354560081293,0.0403082394783639,0.0525870099076975,0.0572444745533068,0.0177830468286899,0.0381065289186213,1,0
921,0,32,2,0,0,38.73255501550881,-9.19008593983235,1,18,3,415,0.1493580906053389,0,7203,1101,418,537,374,739,800,173,341,0.6163785726510355,0.0942153003594044,0.0357692965942153,0.0459524217011809,0.0320041074790347,0.0632380626390552,0.0684579839123737,0.0148040390210508,0.0291802156426493,1,0
930,1,32,2,0,0,38.76911572267982,-9.170384871884096,1,18,3,447,0.1460870710659155,0,6146,1238,390,450,396,684,864,286,497,0.5612272851794357,0.1130490366176604,0.03561318601041,0.0410921377043192,0.0361610811798009,0.0624600493105652,0.0788969043922929,0.026116336407634,0.0453839831978814,1,0
936,0,26,3,0,0,38.75419592883159,-9.102405541455324,1,18,3,467,0.1459457045821597,0,7072,1218,389,488,246,673,698,228,585,0.6098128826420626,0.1050271621971199,0.0335431577132016,0.0420798482366129,0.0212123825127188,0.0580322497197551,0.0601879796499094,0.0196602569630076,0.0504440803656117,1,0
949,1,27,3,0,0,38.73070497915851,-9.14820590096419,1,18,3,403,0.1346364964380988,0,6829,1072,405,465,386,818,668,94,380,0.6142844292524962,0.0964288926868759,0.0364306917333813,0.0418278312494378,0.0347215975532967,0.0735810020689034,0.0600881532787622,0.0084555185751551,0.0341818836016911,1,0
951,0,32,2,1,0,38.730974824038206,-9.157945282773271,1,19,3,429,0.1521542032539935,0,6735,1068,418,405,285,689,629,213,514,0.6147316538882804,0.0974808324205914,0.038152610441767,0.0369660460021905,0.026013143483023,0.0628879152975538,0.05741146403797,0.0194414019715224,0.0469149324571011,1,0
952,0,30,2,0,0,38.736830702461056,-9.153890205897698,1,20,3,552,0.1468167475571265,0,6780,1033,337,437,393,642,708,345,399,0.6122448979591837,0.0932815604117753,0.0304316416832219,0.039461802420083,0.0354885316958641,0.0579736319306483,0.0639335380169767,0.0311540545421708,0.0360303413400758,1,0
956,0,30,3,0,0,38.73562742304923,-9.146144530044404,1,20,3,413,0.1467023289639543,0,7041,673,431,392,405,677,643,247,581,0.6348963029756537,0.0606853020739404,0.038863841298467,0.0353471596032461,0.0365193868349864,0.0610459873760144,0.0579801623083859,0.0222723174030658,0.0523895401262398,1,0
984,0,31,1,0,0,38.763886714655214,-9.169584929354356,1,20,2,495,0.1539788307992455,0,7456,1051,459,332,393,628,717,503,597,0.6143704680290046,0.0866018457481872,0.0378213579433091,0.0273566249176005,0.0323829927488464,0.0517468688200395,0.0590804218852999,0.0414469347396176,0.0491924851680949,1,0
988,1,29,1,0,0,38.7400418991601,-9.19431681288091,1,19,3,376,0.1528759220857378,0,7118,1317,373,380,385,596,634,116,532,0.6216050999912671,0.1150117893633743,0.0325735743603178,0.0331848746834337,0.0336215177713736,0.0520478560824382,0.0553663435507815,0.010130119640206,0.0464588245568072,1,0
1004,1,27,2,0,0,38.73576309257968,-9.151780092099653,1,19,3,340,0.1415827931582845,0,7270,1061,400,471,450,703,640,80,487,0.6287839474139423,0.0917661304272617,0.0345960906417574,0.0407368967306694,0.0389206019719771,0.0608026293028887,0.0553537450268119,0.0069192181283514,0.0421207403563397,1,0
1009,0,30,1,0,0,38.77319784828136,-9.098919883695574,1,17,3,437,0.1493337077300302,0,7027,806,380,379,419,692,754,288,478,0.6261249220351065,0.0718168047759066,0.0338590394725118,0.0337699367370578,0.0373340461552169,0.061659092934153,0.0671834625322997,0.0256615878107457,0.0425911075470016,1,0
1028,0,30,2,1,0,38.72838044234355,-9.15806535273122,1,21,3,355,0.1592341720412454,0,6581,888,385,346,393,652,687,339,412,0.6160254610128241,0.0831227183375456,0.0360385659458953,0.0323879060189085,0.0367874192642516,0.0610315454460357,0.0643077787138444,0.0317326593653468,0.0385659458953477,1,0
1048,1,27,2,0,0,38.73203902648336,-9.189022293703848,1,18,3,627,0.1500943567860649,0,6910,558,385,337,400,744,652,119,489,0.6522559939588446,0.0526713233905984,0.0363413252784595,0.0318104587502359,0.0377572210685293,0.0702284311874646,0.0615442703417028,0.0112327732678874,0.0461582027562771,1,0
1050,0,32,2,0,0,38.73559782251246,-9.187336989747193,1,18,3,301,0.1564231603051181,0,7082,1176,502,422,424,622,712,141,382,0.6178138358195935,0.1025909447788537,0.0437930733664834,0.0368140975311873,0.0369885719270697,0.0542615371194277,0.0621128849341359,0.0123004449097095,0.0333246096135392,1,0
1064,1,26,1,0,0,38.74599842679798,-9.150364382519252,1,20,3,460,0.1575775271379278,0,7605,1169,294,454,364,689,601,293,485,0.6361887234398528,0.0977915342144888,0.0245942780659193,0.0379789191902292,0.0304500585578049,0.0576376108415593,0.0502760582231888,0.0245106240588924,0.0405721934080642,1,0
1069,0,32,1,0,0,38.76583612751787,-9.09862989001063,1,20,3,369,0.1536710934501014,0,7225,943,483,442,387,745,741,254,505,0.6162046908315565,0.0804264392324093,0.0411940298507462,0.0376972281449893,0.0330063965884861,0.0635394456289978,0.0631982942430703,0.0216631130063965,0.0430703624733475,1,0
1078,1,28,1,0,0,38.72968589840859,-9.14894175625298,1,19,3,518,0.1369085656349939,0,6839,1105,331,391,353,633,672,80,457,0.6296841911426204,0.1017401712549489,0.0304760150998987,0.0360003682902126,0.0325016112696805,0.0582819261578123,0.0618727557315164,0.0073658042537519,0.042077156799558,1,0
