customer_id,customer_gender,customer_age,customer_education,kids_home,teens_home,latitude,longitude,customer_loyalty,typical_hour,distinct_stores_visited,total_distinct_products,percentage_of_products_bought_promotion,number_complaints,spend_groceries,spend_electronics,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,cluster_pc_ward8
71,0,46,2,1,0,38.73828884347509,-9.167440549828587,1,13,7,4001,0.1467591948844275,2,15394,209,798,968,528,1565,1437,34,48,0.7337114532195796,0.0099613936418664,0.0380344120871264,0.0461369810781183,0.0251656260426099,0.0745912968876602,0.0684905390591487,0.0016205137981983,0.0022877841856918,0
73,0,48,3,1,0,38.708541118105884,-9.15249185722316,1,22,8,4243,0.1459665302990683,1,14495,200,965,957,676,1523,1593,260,56,0.6993968636911942,0.0096501809408926,0.0465621230398069,0.0461761158021712,0.0326176115802171,0.0734861278648974,0.0768636911942099,0.0125452352231604,0.0027020506634499,0
81,1,76,3,1,1,38.73314488229479,-9.118154684229884,1,12,8,3543,0.1453843671566636,1,15147,220,593,935,503,1592,1434,263,54,0.7302926570560725,0.0106070102695144,0.0285907140446458,0.0450797936454365,0.0242514825707535,0.0767561834048503,0.0691384214840171,0.0126801986403741,0.0026035388843353,0
82,1,80,1,1,0,38.74133273206995,-9.194026070519929,1,7,8,3952,0.1554963080675691,1,15749,195,865,782,540,1551,1536,291,52,0.7304392189601595,0.009044107416168,0.0401187328973609,0.0362691897407355,0.0250452205370808,0.0719354389870599,0.0712397384165855,0.0134965910672046,0.0024117619776448,0
84,0,43,2,1,0,38.7152523922458,-9.172989222887278,1,6,8,3920,0.1500125062569892,1,16248,199,878,953,611,1496,1459,263,46,0.7334446801787569,0.0089829819888954,0.0396334582223626,0.043019004198077,0.0275809145488195,0.0675303570622489,0.0658601543808965,0.0118719812215049,0.0020764681984381,0
85,0,77,2,1,0,38.78385261637752,-9.123462223579695,1,8,7,4606,0.1488352735740777,2,15362,206,760,908,664,1524,1461,157,44,0.7285402636820639,0.0097695153182206,0.0360428720478042,0.0430617471307976,0.0314900882101868,0.0722754434221758,0.0692876790287394,0.00744569856777,0.0020866925922412,0
86,1,54,2,1,1,38.74792899834394,-9.154665333071568,1,19,8,3690,0.1538251699302505,2,15980,204,836,894,567,1395,1513,333,53,0.7338691159586682,0.0093685419058553,0.0383926521239954,0.0410562571756601,0.0260390355912743,0.0640642939150401,0.0694833524684271,0.0152927669345579,0.0024339839265212,0
89,1,64,1,0,0,38.756680062065946,-9.150864312864718,1,19,8,4250,0.14519551423138,1,14965,199,807,884,440,1529,1455,110,47,0.7322861616754747,0.0097377177529849,0.039489136817381,0.0432569974554707,0.0215306322176551,0.0748189469563515,0.0711978860833822,0.0053826580544137,0.0022998629868858,0
93,1,60,2,1,1,38.72142202431719,-9.129325678258173,1,5,8,4365,0.1542123196709212,1,14437,199,729,923,697,1595,1502,101,52,0.7134667655053126,0.0098344452680998,0.0360266864343958,0.0456140350877193,0.034445268099827,0.0788238201136644,0.0742278230788238,0.0049913516184828,0.0025698047936743,0
104,1,36,1,0,0,38.72493404878151,-9.154838907820556,1,15,7,4476,0.1529407674595635,0,15989,203,894,936,679,1437,1294,184,43,0.7382150607137911,0.0093725472090124,0.0412761438662911,0.0432152915647075,0.0313495544577311,0.0663465533958169,0.0597442171845422,0.0084953137263954,0.0019853178817119,0
110,1,82,1,1,1,38.72908117622507,-9.195582959583655,1,13,8,3930,0.1585517281106346,1,15977,205,678,828,787,1644,1326,325,53,0.7321174907207991,0.0093937588782477,0.0310681391192778,0.0379416212253127,0.0360628694496632,0.0753333638821426,0.0607615818173486,0.0148925445630756,0.0024286303441323,0
114,0,32,3,1,0,38.78069458149891,-9.163580039701484,1,13,8,3435,0.1471352157089568,3,15607,192,867,875,623,1389,1669,164,53,0.7279723867717711,0.0089556415877606,0.0404403190447315,0.0408134707775549,0.0290591911936191,0.0647884696114557,0.0778487802602733,0.0076496105228788,0.0024721302299547,0
115,1,39,2,2,1,38.72383457116695,-9.117412782831538,1,21,8,3651,0.1485722201279867,1,15187,187,659,1057,544,1563,1419,248,47,0.7262684711395916,0.00894266175697,0.0315145138922098,0.050547558701162,0.0260150160202764,0.0747453493376691,0.067859021567596,0.011859786715126,0.0022476208693988,0
117,1,56,1,0,0,38.72194594250571,-9.179670107691978,1,4,8,4409,0.1497893470267033,2,14447,216,753,849,488,1525,1469,226,54,0.7213761422080192,0.0107854396564637,0.0375992410246167,0.0423927697608228,0.0243671044090477,0.0761472012782743,0.0733509761821541,0.0112847655664852,0.0026963599141159,0
124,1,65,1,0,0,38.77867600836792,-9.17225735012869,1,12,8,4535,0.1495213993658501,1,16003,195,750,888,593,1529,1710,112,48,0.7331409199193696,0.0089334799340296,0.0343595382078064,0.0406816932380428,0.0271669415429723,0.0700476452263148,0.0783397471137987,0.0051310243723657,0.0021990104452996,0
126,1,28,3,1,0,38.75622823221556,-9.152665500181715,1,12,7,4516,0.1473461161046007,2,15357,194,798,1056,598,1430,1598,321,46,0.7176838956911861,0.0090662678755023,0.0372932049724273,0.0493504065800542,0.0279465370595382,0.0668286755771567,0.0746798766239835,0.0150014020001869,0.0021497336199644,0
127,0,50,3,0,0,38.75614242042092,-9.139573830716508,1,10,8,4682,0.1462913491176043,2,15216,193,608,821,616,1318,1224,313,49,0.7474211612142647,0.0094803025837508,0.029865409175754,0.040328126535023,0.0302583750859612,0.0647411337066509,0.0601237842617152,0.0153747912368602,0.0024069162000196,0
132,1,80,3,1,0,38.741085976005664,-9.16453917321727,1,5,7,3930,0.1447502281795575,2,14727,206,665,951,790,1507,1604,349,44,0.706568152377297,0.0098834140958595,0.031905195989061,0.0456268291512738,0.0379024132802379,0.0723024516624286,0.0769562922803819,0.0167442306769658,0.0021110204864942,0
137,0,46,1,2,0,38.78326496069248,-9.13477974674382,1,21,8,4029,0.1639069136171317,2,14354,190,776,694,571,1481,1447,259,51,0.7241083589769459,0.0095848257075114,0.0391464460475205,0.0350098370579629,0.0288049235736265,0.0747111940674973,0.0729960147303637,0.0130656308328709,0.0025727690057004,0
138,0,79,1,1,0,38.77030259860986,-9.166927515017246,1,17,7,3682,0.1455134735211324,1,14569,217,906,929,574,1332,1402,367,54,0.715921375921376,0.0106633906633906,0.0445208845208845,0.0456511056511056,0.0282063882063882,0.0654545454545454,0.0688943488943489,0.018034398034398,0.0026535626535626,0
141,1,73,3,1,0,38.763953967976576,-9.154440838709998,1,15,8,3970,0.1483495384727261,1,15699,185,786,1049,489,1605,1286,85,50,0.7393331449562023,0.0087124423095036,0.0370161062447018,0.0494019026090232,0.023029104266742,0.0755863238202882,0.0605632476217387,0.0040030140340962,0.0023547141377036,0
147,0,71,1,1,1,38.76356763939392,-9.131599554895049,1,8,8,3675,0.1509901132750821,1,13665,204,766,750,653,1467,1547,218,44,0.7075178626902765,0.0105622864243553,0.0396603500051775,0.0388319353836595,0.0338096717407062,0.075955265610438,0.0800973387180283,0.0112871492181837,0.0022781402091746,0
157,1,37,3,1,0,38.75746098630572,-9.160336018721695,1,2,8,4532,0.1518638844576317,2,15943,187,739,1012,518,1518,1339,113,55,0.7441654219566841,0.0087285287528005,0.0344940253920836,0.0472367438386855,0.0241784914115011,0.0708551157580283,0.0625,0.0052744585511575,0.0025672143390589,0
159,0,73,3,1,0,38.72640327767227,-9.14360851313512,1,6,7,3136,0.1510535090012554,2,13268,228,692,643,654,1601,1636,68,43,0.7045080443901662,0.0121064089629904,0.0367440131683746,0.0341421972070302,0.0347262783412095,0.0850103541655604,0.0868687941379493,0.0036106833749269,0.002283226251792,0
171,1,58,3,1,0,38.756635087122646,-9.132580804916758,1,11,8,4135,0.1483948551078132,0,14406,200,864,897,737,1510,1522,301,55,0.7030060511419091,0.0097599063048994,0.0421627952371657,0.0437731797774741,0.0359652547335545,0.073687292601991,0.0742728869802849,0.0146886589888737,0.0026839742338473,0
173,1,74,3,1,1,38.78247487862352,-9.14965144446794,1,13,8,4505,0.1515895040976769,1,13832,197,847,969,436,1401,1577,89,50,0.7130632023919992,0.0101556861532116,0.043664295288174,0.0499536034642746,0.0224765439736055,0.0722239406124342,0.0812970409320548,0.0045881018661717,0.002577585318074,0
185,1,82,1,1,1,38.77247132555821,-9.133937150313924,1,4,8,3153,0.1440396631966491,2,15703,196,811,911,536,1541,1641,198,57,0.7271927387237196,0.0090765953505603,0.037556728720941,0.0421876447161248,0.0248217097341854,0.071362415485783,0.0759933314809669,0.009169213670464,0.0026396221172547,0
187,1,44,2,1,0,38.77612246947129,-9.142799482053269,1,6,7,4118,0.1524037564181871,0,15521,193,660,1041,713,1430,1420,63,52,0.7358365334471152,0.0091499549613615,0.0312900014222727,0.0493528658796757,0.0338026833546674,0.067795003081591,0.0673209121509505,0.0029867728630351,0.0024652728393305,0
198,0,46,2,1,0,38.75092896681262,-9.138681928067196,1,21,9,3990,0.1413908980647853,2,17625,204,956,1027,493,1564,1295,150,45,0.7545271629778671,0.0087332505672331,0.0409264095209555,0.043965923198767,0.0211053555374802,0.0669549210154544,0.0554390170812106,0.0064215077700244,0.0019264523310073,0
199,0,46,3,1,0,38.735710729488765,-9.148973079240834,1,11,8,3892,0.1535464225282002,3,14571,200,938,899,645,1528,1378,357,49,0.7085339168490153,0.0097252613663992,0.0456114758084123,0.0437150498419645,0.0313639679066374,0.07430099683929,0.0670070508144906,0.0173595915390226,0.0023826890347678,0
209,1,60,2,1,0,38.756592981265285,-9.135268767184195,1,8,8,4478,0.1543251228143338,0,15600,193,752,1015,745,1455,1434,326,51,0.7231931760233647,0.0089471976264429,0.0348616197672801,0.0470539149784432,0.0345371100088081,0.0674516712252561,0.06647814194984,0.0151128830374113,0.0023642853831533,0
213,0,37,2,1,0,38.72755028042216,-9.16996079455006,1,18,7,4373,0.1532166696516295,2,16186,212,657,768,401,1284,1616,317,57,0.7529072471857847,0.0098613824541817,0.030560982416969,0.0357242534189226,0.0186528979439947,0.0597264861847613,0.0751697832356498,0.0147455577263001,0.0026514094334356,0
230,1,45,2,2,0,38.73726669454297,-9.126992772688192,1,13,8,3610,0.1470835192850058,4,15082,206,631,785,544,1697,1531,143,55,0.7295153332688401,0.0099642062493953,0.0305214278804295,0.0379703976008513,0.0263132436877237,0.0820837767243881,0.0740543678049724,0.0069169004546773,0.002660346328722,0
235,0,77,3,1,0,38.74811763394261,-9.1391152337733,1,8,8,4197,0.1550114215793453,1,15903,189,724,1036,672,1693,1563,310,57,0.718065652232808,0.0085338872081997,0.0326906578769133,0.0467783446967986,0.0303427100735991,0.0764437621348263,0.0705738926265408,0.0139973811351424,0.0025737120151713,0
241,0,64,2,1,0,38.72759823124096,-9.186475772861703,1,17,8,4208,0.1454333021950898,0,14327,197,676,904,682,1551,1524,26,44,0.718829963373639,0.0098841001455019,0.0339170136972555,0.0453564798555014,0.0342180522803672,0.0778184737343836,0.0764638001103808,0.0013045005268175,0.0022076162761527,0
249,0,75,1,1,0,38.76682742414549,-9.19396963816779,1,9,8,4583,0.1425630013427443,1,15779,190,887,877,707,1468,1524,40,45,0.7333271366826231,0.0088302272621648,0.0412232188502114,0.0407584700469396,0.0328577403913184,0.0682251243203048,0.0708277176186271,0.0018589952130873,0.0020913696147232,0
250,1,66,3,1,1,38.76273528275568,-9.189938834363227,1,12,8,3467,0.1409264395860296,1,12598,183,879,1025,627,1476,1659,280,56,0.6707128786668797,0.0097428525794601,0.0467976361603577,0.0545706223712931,0.0333812490017569,0.0785816962146622,0.0883245487941223,0.0149070968428898,0.0029814193685779,0
262,0,43,3,1,0,38.781308614818,-9.139954749824154,1,15,8,3586,0.1505400239787575,1,16626,179,819,1024,724,1564,1483,272,47,0.7311988741314099,0.0078722842818189,0.0360189990324566,0.0450347436010203,0.0318409710616588,0.0687835341718708,0.0652212155862432,0.011962353769021,0.0020670243644999,0
269,0,52,3,1,0,38.78040364473544,-9.11975551918279,1,9,9,3897,0.1494735201204522,2,13706,194,816,955,597,1641,1484,290,47,0.6946781550937658,0.0098327420172326,0.0413583375570197,0.0484034465281297,0.0302584896097313,0.0831728332488596,0.0752154080081094,0.0146984287886467,0.0023821591485048,0
273,1,58,1,1,0,38.71068751100376,-9.152628209422495,1,14,8,4158,0.1548226035658404,1,15666,207,764,862,773,1486,1292,250,41,0.7340799400215547,0.0096996391921653,0.0357996345063492,0.0403917342205145,0.0362213579494869,0.0696312262780563,0.0605407431704231,0.0117145400871561,0.0019211845742936,0
274,0,66,1,1,0,38.77642179242702,-9.132191300313856,1,7,8,3488,0.1473457412682615,1,16376,212,882,773,563,1507,1492,251,38,0.7411967049877795,0.0095953652575359,0.0399203403638997,0.0349868742645062,0.0254820313207205,0.0682085634108807,0.0675296460577532,0.0113605503756676,0.0017199239612564,0
275,0,52,2,2,0,38.76743976882437,-9.146168965800456,1,23,8,4084,0.1419131626101807,0,15854,176,800,900,532,1537,1478,153,57,0.737841485549402,0.0081909992088239,0.0372318145855633,0.0418857914087587,0.0247591566993996,0.0715316237725136,0.0687857774468283,0.0071205845394889,0.0026527667892213,0
276,1,40,2,1,0,38.72131761582503,-9.130826325564408,1,10,8,4392,0.1475618952138882,0,15793,198,653,868,561,1684,1529,343,48,0.7285602251234027,0.0091341052728698,0.0301240946625455,0.0400424412972274,0.0258799649397979,0.0776860266642063,0.0705355907182728,0.0158232227706786,0.0022143285509987,0
278,0,65,2,1,1,38.77419812136964,-9.162220017810348,1,6,8,3581,0.1500278922356683,2,14173,202,789,853,617,1496,1507,7,49,0.7196973543898847,0.0102574518864571,0.040064997714924,0.0433148834611283,0.0313309297720002,0.075966079317524,0.0765246534301528,0.000355456253491,0.0024881937744376,0
281,1,47,1,1,0,38.70814501252535,-9.196155275282331,1,8,9,3970,0.1585338982207255,2,13657,195,666,928,658,1549,1534,153,42,0.7046228459395315,0.0100608812300072,0.0343617789701785,0.0478794758022907,0.0339490248684346,0.0799195129501599,0.0791455990093901,0.0078939221958518,0.0021669590341554,0
284,1,30,1,1,1,38.75657784111904,-9.18893531416204,1,13,9,3359,0.1444680027538048,2,15063,204,703,817,677,1460,1653,160,46,0.7247750565365924,0.0098157147668767,0.033825722946639,0.0393109753163643,0.0325747004763508,0.070249723331569,0.0795361593610162,0.0076985998171582,0.0022133474474329,0
292,0,48,2,1,1,38.75838056159606,-9.16805885057216,1,15,8,3910,0.1426334845237681,2,15096,177,766,673,596,1480,1378,279,46,0.7367136791762237,0.0086379386071934,0.037382265384803,0.0328436874725489,0.0290859401688546,0.0722268312917866,0.0672490361622175,0.0136157337367624,0.0022448879996095,0
294,0,63,3,0,1,38.77771981055431,-9.117977733086402,1,8,8,4262,0.1515880442181764,2,15966,200,898,868,624,1556,1435,7,55,0.7388588088296543,0.0092554028414086,0.0415567587579249,0.0401684483317136,0.028876856865195,0.0720070341061594,0.0664075153871072,0.0003239390994493,0.0025452357813873,0
299,1,49,2,1,0,38.76407553026832,-9.13271134210901,1,17,8,4179,0.145852458888919,1,15198,207,596,890,647,1623,1421,234,56,0.7281525488692986,0.0099175929474894,0.028555001916443,0.0426408585665005,0.0309984668455346,0.0777596780375622,0.0680816404752778,0.0112111920275967,0.0026830203142966,0
305,0,30,2,1,0,38.7640292460725,-9.130463844006863,1,10,8,3426,0.1462008021104318,1,15106,216,940,938,473,1539,1510,163,49,0.7216012228909907,0.0103181427343078,0.0449030285659692,0.0448074902073182,0.0225948218209611,0.0735167669819432,0.0721314607815037,0.0077863762300563,0.0023406897869494,0
307,0,65,1,1,0,38.72711175666467,-9.130621457782455,1,3,9,3533,0.1559215661423618,2,15673,189,757,1047,605,1505,1400,237,47,0.7303355079217149,0.0088070829450139,0.0352749301025163,0.0487884436160298,0.0281919850885368,0.0701304753028891,0.0652376514445479,0.0110438024231127,0.0021901211556383,0
316,1,33,3,1,0,38.735193789406615,-9.192366195541712,1,5,9,4564,0.1514443971754939,2,15208,214,883,695,615,1608,1380,97,51,0.7328803431159944,0.0103127560117584,0.0425521661606669,0.0334923618138884,0.0296371259216423,0.0774902414341477,0.0665028191412462,0.0046744735193484,0.0024577128813069,0
328,1,61,2,1,0,38.77760993459056,-9.15887691675518,1,4,8,3822,0.1516896681775769,2,14341,204,841,945,687,1381,1497,139,58,0.7137311501517941,0.0101527895286915,0.0418553725177922,0.0470313044343801,0.0341910117951525,0.0687304036231523,0.0745035584531926,0.0069178320808241,0.0028865774150201,0
330,1,70,2,1,0,38.73887888000515,-9.172265064167687,1,14,9,3759,0.1383117021651775,3,14773,216,1024,680,366,1419,1388,61,48,0.7395744680851064,0.0108135168961201,0.0512640801001251,0.0340425531914893,0.0183229036295369,0.0710387984981226,0.0694868585732165,0.0030538172715894,0.0024030037546933,0
332,0,72,1,1,0,38.72211232139341,-9.123974244463737,1,23,8,3560,0.1498511327629778,2,14944,193,764,914,657,1659,1609,18,52,0.7181162902450745,0.0092743873137914,0.036713118692936,0.0439211917347429,0.0315713599231138,0.0797212878423834,0.0773185968284478,0.0008649687650168,0.002498798654493,0
333,1,63,3,1,1,38.78298328396877,-9.196164601281277,1,10,9,3824,0.1483227998292025,1,15916,200,749,785,455,1538,1487,116,44,0.7475810239549084,0.009394081728511,0.0351808360732738,0.0368717707844058,0.0213715359323626,0.0722404884922498,0.0698449976514795,0.0054485674025364,0.0020666979802724,0
353,1,39,3,1,0,38.787244768221726,-9.187919185726871,1,12,9,4413,0.1502367381462651,1,14271,206,710,921,613,1613,1454,159,57,0.7134073185362927,0.0102979404119176,0.035492901419716,0.0460407918416316,0.0306438712257548,0.0806338732253549,0.0726854629074185,0.0079484103179364,0.0028494301139772,0
356,1,65,2,1,0,38.74585704059034,-9.130324997443132,1,11,7,4033,0.1534228038553509,2,15569,211,791,869,678,1413,1553,287,52,0.7267422863277786,0.0098492274658077,0.0369229332959902,0.0405638799421182,0.0316482285394202,0.0659571488587032,0.0724921813004714,0.0133968165056247,0.0024272977640853,0
357,1,81,2,1,0,38.71702343965252,-9.129260324704312,1,17,7,3734,0.1500825150705449,3,13561,212,810,876,458,1775,1558,228,48,0.6945098842568882,0.0108573184471986,0.0414831506709003,0.0448632592440848,0.0234559049472498,0.0909044351121581,0.0797910478336576,0.0116767387073645,0.0024582607804977,0
364,0,38,2,2,0,38.73260354927562,-9.16717617849644,1,17,8,3694,0.1551279389435403,1,13867,191,907,918,539,1665,1630,62,55,0.699152969648079,0.0096299284057678,0.0457295553090652,0.0462841585156801,0.0271755571241302,0.0839467580921649,0.082182111525663,0.0031259453463749,0.0027730160330745,0
378,0,39,1,0,0,38.718723662651485,-9.17206050872057,1,10,8,4309,0.1616425008773208,2,15263,205,851,930,479,1449,1583,214,52,0.7259107771330734,0.0097498335394273,0.0404736992295253,0.0442309521544754,0.0227813183677351,0.0689146770664891,0.0752877389898221,0.01017787501189,0.002473128507562,0
381,0,43,2,1,0,38.780205363464844,-9.12850701623218,1,21,8,3799,0.1430757898540775,1,15383,204,746,1054,644,1746,1564,133,51,0.71465737514518,0.0094773519163763,0.03465737514518,0.0489663182346109,0.0299186991869918,0.0811149825783972,0.0726596980255516,0.0061788617886178,0.002369337979094,0
410,1,82,1,1,1,38.78509898059897,-9.16189516901416,1,20,8,4018,0.1477454966842462,1,17515,208,856,914,788,1459,1534,92,45,0.7481525778480201,0.0088847123147238,0.0365640083721327,0.039041476229123,0.0336593908846268,0.0623211310922216,0.0655247533210883,0.0039297766007432,0.00192217333732,0
413,1,45,2,1,1,38.75169482673785,-9.148507840318675,1,10,8,3877,0.146854881298363,1,16365,197,641,796,712,1414,1529,154,60,0.7483537589171392,0.009008597036766,0.0293122370587159,0.036400219498811,0.0325589903054691,0.0646606914212548,0.0699195171026157,0.0070422535211267,0.0027437351381013,0
451,1,47,2,1,0,38.731809081163,-9.136576847826822,1,7,8,4276,0.1523664870471734,2,13048,186,925,846,632,1779,1551,316,50,0.6749081880722081,0.0096208555319919,0.0478456525112502,0.0437593751616407,0.0326902187968758,0.092018827910826,0.0802255211296746,0.0163451093984379,0.0025862514870946,0
453,1,61,1,1,0,38.75465657102238,-9.11809508776668,1,11,8,4221,0.1473665115838975,2,15050,192,925,1141,513,1380,1401,152,48,0.7234881261417171,0.0092298817421401,0.0444668781847899,0.0548504951446976,0.0246610902797807,0.0663397750216325,0.0673492933371791,0.0073069897125276,0.002307470435535,0
454,1,82,1,1,1,38.76531922841723,-9.12984884450424,1,9,8,4078,0.1469980283256126,2,15997,194,776,917,622,1400,1483,243,43,0.7380392156862745,0.0089504036908881,0.0358016147635524,0.0423068050749711,0.0286966551326412,0.0645905420991926,0.0684198385236447,0.0112110726643598,0.0019838523644752,0
456,1,78,1,2,0,38.72702314464229,-9.18831915522472,1,10,9,4628,0.1533064198009246,1,14558,214,805,675,615,1534,1436,212,52,0.7242425749962689,0.0106462365056464,0.0400477588179692,0.0335804188846326,0.0305954927615541,0.0763146112133724,0.071439231879011,0.0105467389682105,0.0025869359733346,0
462,0,79,1,1,1,38.76417648508294,-9.15937443960493,1,10,8,3327,0.1583687298551825,0,16786,193,789,997,628,1481,1590,110,55,0.7417915064739935,0.0085288788722435,0.0348667638870476,0.0440585089928852,0.0277519996464713,0.0654469927968535,0.0702638207609704,0.0048610190463564,0.0024305095231782,0
476,1,42,1,1,0,38.71718041840186,-9.182168760791946,1,15,8,3961,0.1436209449705185,1,15195,199,897,1099,602,1463,1690,365,43,0.7050062636291932,0.0092330534032385,0.0416183361944972,0.0509905813575836,0.0279311464761286,0.0678791815524521,0.0784113580476035,0.016934997448151,0.001995081891152,0
477,0,71,2,1,1,38.72140345661874,-9.152628209422495,1,15,8,3571,0.1474175546482728,1,16080,197,686,918,554,1628,1444,143,63,0.7405701653387372,0.0090729056325703,0.0315939759591028,0.042278819140607,0.0255146686316952,0.074978123704693,0.0665039377331552,0.0065859162713581,0.0029014875880808,0
485,1,44,1,2,0,38.73012829562636,-9.194609366211614,1,17,9,4271,0.1430984352729568,1,15336,203,838,965,733,1438,1565,158,48,0.7205412516444277,0.0095376808870513,0.0393722984401428,0.0453392219507611,0.0344390152227025,0.0675624882540875,0.0735294117647058,0.0074234166510054,0.0022552151851155,0
495,0,64,3,1,1,38.764218492578834,-9.152466383387967,1,14,8,3854,0.1535051143613585,1,17534,195,842,881,515,1522,1560,127,54,0.7547998278088679,0.0083943176926388,0.036246233318984,0.0379250968575118,0.0221696082651743,0.065518725785622,0.0671545415411106,0.005467068445975,0.0023245802841153,0
513,1,82,3,0,0,38.72996748520863,-9.158575142547804,1,19,8,4304,0.1517675586694408,0,14629,193,754,938,740,1548,1347,176,50,0.7179877300613496,0.0094723926380368,0.0370061349693251,0.0460368098159509,0.0363190184049079,0.0759754601226993,0.0661104294478527,0.0086380368098159,0.0024539877300613,0
523,1,37,1,2,0,38.78648593532103,-9.16141047191868,1,6,8,4051,0.1602621822178636,2,16441,191,910,1031,451,1484,1583,276,55,0.7332530550352333,0.0085184194095085,0.0405851395950405,0.0459816251895459,0.0201141735795201,0.0661849968780661,0.0706003032735706,0.0123093390420123,0.0024529479975024,0
524,0,53,1,1,0,38.76595984738206,-9.169110689833682,1,16,7,3981,0.1451917788454486,1,15380,203,752,938,678,1329,1440,254,56,0.7313361864003805,0.0096528768426058,0.0357584403233476,0.0446029481692819,0.0322396576319543,0.0631954350927246,0.0684736091298145,0.01207798383262,0.0026628625772705,0
540,1,69,3,0,0,38.74342310064837,-9.130114534160557,1,15,8,4491,0.1547541584874194,2,12514,210,870,852,659,1565,1378,479,42,0.6739188970865421,0.0113091711993106,0.0468522806828585,0.045882923151489,0.0354892562873606,0.0842802520329581,0.0742097043459529,0.0257956809736657,0.0022618342398621,0
556,1,57,3,2,1,38.7144522448466,-9.185237727880144,1,6,8,3525,0.1523172940583282,2,13681,199,831,789,606,1461,1557,244,51,0.704516195478655,0.0102476955558988,0.042793140738452,0.0406303105206241,0.0312065502858025,0.0752355940058705,0.0801792059323343,0.0125650136464287,0.0026262938359338,0
