customer_id,customer_gender,customer_age,customer_education,kids_home,teens_home,latitude,longitude,customer_loyalty,typical_hour,distinct_stores_visited,total_distinct_products,percentage_of_products_bought_promotion,number_complaints,spend_groceries,spend_electronics,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,cluster_pc_ward8
169,1,54,1,1,0,38.77415018085344,-9.170480047687423,1,8,20,512,0.4911334149956483,1,257,20,317,275,204,76,160,55,5,0.1877282688093499,0.0146092037983929,0.2315558802045288,0.2008765522279035,0.1490138787436084,0.0555149744338933,0.1168736303871439,0.0401753104455807,0.0036523009495982,4
177,1,52,1,1,0,38.74527105897459,-9.137324492003351,1,8,20,542,0.4923461436015794,1,372,20,283,368,205,129,166,40,5,0.234256926952141,0.0125944584382871,0.1782115869017632,0.2317380352644836,0.1290931989924433,0.0812342569269521,0.1045340050377833,0.0251889168765743,0.0031486146095717,4
186,1,77,2,1,0,38.71545606429069,-9.152628209422495,1,9,20,607,0.5038525910822511,1,288,20,286,301,170,134,162,43,5,0.2044002838892832,0.0141944641589779,0.2029808374733853,0.2136266855926188,0.1206529453513129,0.0951029098651525,0.1149751596877217,0.0305180979418026,0.0035486160397444,4
192,0,73,2,1,0,38.75528020735651,-9.194897139354852,1,10,20,650,0.5010463973226135,1,61,20,186,264,172,203,180,48,5,0.0535557506584723,0.0175592625109745,0.1633011413520632,0.2317822651448639,0.151009657594381,0.1782265144863915,0.1580333625987708,0.0421422300263388,0.0043898156277436,4
196,0,53,1,1,0,38.735100913422855,-9.127537287962998,1,9,20,337,0.4985337081654505,0,374,20,291,374,249,94,126,34,5,0.2386726228462029,0.0127632418634333,0.1857051691129546,0.2386726228462029,0.1589023611997447,0.0599872367581365,0.0804084237396298,0.0216975111678366,0.0031908104658583,4
200,1,39,1,1,0,38.75327481318496,-9.117057959035716,1,11,20,525,0.5013851017762506,1,378,20,267,302,241,192,238,43,5,0.2241992882562277,0.0118623962040332,0.1583629893238434,0.1791221826809015,0.1429418742586002,0.1138790035587188,0.1411625148279952,0.0255041518386714,0.0029655990510083,4
204,1,58,1,1,0,38.77366264549711,-9.132764187845916,1,10,20,360,0.5049168721610252,0,262,20,281,266,142,153,156,35,5,0.1984848484848485,0.0151515151515151,0.2128787878787879,0.2015151515151515,0.1075757575757575,0.1159090909090909,0.1181818181818181,0.0265151515151515,0.0037878787878787,4
210,1,45,2,1,0,38.7250464246128,-9.16158296710006,1,7,20,515,0.5035907468357206,0,79,20,331,305,207,180,145,54,5,0.059577677224736,0.0150829562594268,0.2496229260935143,0.2300150829562594,0.1561085972850678,0.1357466063348416,0.1093514328808446,0.0407239819004524,0.0037707390648567,4
211,1,46,2,1,0,38.70852608959997,-9.150310678938377,1,10,20,434,0.5061920037482062,1,312,20,251,311,258,138,97,51,5,0.2162162162162162,0.0138600138600138,0.1739431739431739,0.2155232155232155,0.1787941787941788,0.0956340956340956,0.0672210672210672,0.0353430353430353,0.0034650034650034,4
218,1,78,1,1,0,38.77383693378547,-9.116872226645018,1,8,20,557,0.4993215879783586,1,663,20,290,268,232,208,181,60,5,0.3440581214322781,0.0103788271925272,0.150492994291645,0.139076284379865,0.120394395433316,0.1079398028022833,0.0939283860923715,0.0311364815775817,0.0025947067981318,4
219,0,71,2,1,0,38.73633859517462,-9.116843953231506,1,8,20,539,0.5050703385866847,1,229,20,365,270,172,148,161,52,5,0.1610407876230661,0.0140646976090014,0.2566807313642756,0.189873417721519,0.1209563994374121,0.1040787623066104,0.1132208157524613,0.0365682137834036,0.0035161744022503,4
220,0,51,2,1,0,38.71768897870167,-9.179380459521314,1,8,20,483,0.4954379425540908,1,85,20,335,210,190,217,172,51,5,0.0661478599221789,0.0155642023346303,0.2607003891050584,0.1634241245136186,0.1478599221789883,0.1688715953307393,0.133852140077821,0.0396887159533073,0.0038910505836575,4
221,0,69,1,1,0,38.74843104694939,-9.17821662903449,1,10,20,472,0.4960649852941242,1,326,20,303,280,214,143,130,32,5,0.2243633860977288,0.013764624913971,0.208534067446662,0.1927047487955953,0.1472814865794907,0.0984170681348933,0.0894700619408121,0.0220233998623537,0.0034411562284927,4
247,0,37,1,1,0,38.78360989875826,-9.189025749910956,1,9,20,624,0.5014634127062294,1,172,20,360,319,231,200,146,58,5,0.1138318994043679,0.0132362673726009,0.2382528127068166,0.2111184645929847,0.1528788881535407,0.1323626737260092,0.0966247518199867,0.0383851753805426,0.0033090668431502,4
252,1,58,3,1,0,38.73753901806455,-9.122439225849815,1,11,20,466,0.4987354258877567,1,308,20,322,282,288,123,174,49,5,0.196053469127944,0.0127307447485677,0.2049649904519414,0.1795035009548058,0.1833227243793762,0.0782940802036919,0.1107574793125397,0.031190324633991,0.0031826861871419,4
261,0,54,3,1,0,38.73677255422693,-9.14680295772462,1,10,20,523,0.4972777534925526,2,241,20,246,332,191,84,137,48,5,0.1848159509202454,0.0153374233128834,0.1886503067484662,0.254601226993865,0.1464723926380368,0.0644171779141104,0.1050613496932515,0.0368098159509202,0.0038343558282208,4
267,1,25,3,1,1,38.75179628835207,-9.15070862273373,1,10,20,478,0.5007431533436865,2,277,20,224,262,227,138,150,70,5,0.2017479970866715,0.0145666423889293,0.1631463947560087,0.1908230152949745,0.1653313911143481,0.1005098324836125,0.1092498179169701,0.0509832483612527,0.0036416605972323,4
295,1,39,1,1,0,38.7148607121838,-9.179932178783966,1,11,20,470,0.5042322654371916,0,618,20,313,280,188,146,171,42,5,0.3466068424004487,0.0112170499158721,0.1755468311833987,0.1570386988222097,0.1054402692091979,0.0818844643858665,0.0959057767807066,0.0235558048233314,0.002804262478968,4
300,1,66,3,1,0,38.70884101853683,-9.148554013633982,1,11,20,482,0.4986685851844709,1,198,20,324,301,185,94,78,47,5,0.15814696485623,0.0159744408945686,0.2587859424920127,0.2404153354632587,0.1477635782747604,0.0750798722044728,0.0623003194888178,0.0375399361022364,0.0039936102236421,4
314,0,77,2,1,0,38.77093440552016,-9.16570608082394,1,9,20,324,0.4898294408184804,1,111,20,345,221,252,165,143,31,5,0.0858468677494199,0.0154679040989945,0.2668213457076566,0.1709203402938901,0.1948955916473317,0.1276102088167053,0.1105955143078113,0.0239752513534416,0.0038669760247486,4
318,1,34,1,1,0,38.73607829121087,-9.134065394384084,1,8,20,526,0.5008772378264543,1,253,20,319,281,253,176,191,51,5,0.1633311814073595,0.012911555842479,0.2059393156875403,0.1814073595868302,0.1633311814073595,0.1136216914138153,0.1233053582956746,0.0329244673983215,0.0032278889606197,4
335,1,62,3,1,0,38.72651721755925,-9.161189780927662,1,10,20,696,0.5050956242446538,1,517,20,307,227,167,154,165,44,5,0.3219178082191781,0.012453300124533,0.1911581569115815,0.1413449564134495,0.1039850560398505,0.0958904109589041,0.1027397260273972,0.0273972602739726,0.0031133250311332,4
341,1,69,1,1,0,38.742918702536926,-9.191883293918451,1,9,20,636,0.498051398567851,1,306,20,302,263,209,171,145,41,5,0.2093023255813953,0.0136798905608755,0.2065663474692202,0.179890560875513,0.1429548563611491,0.1169630642954856,0.0991792065663474,0.0280437756497948,0.0034199726402188,4
354,0,68,3,1,0,38.77559066378052,-9.188857765071958,1,10,20,530,0.4981189288600671,1,347,20,288,329,188,161,133,55,5,0.227391874180865,0.0131061598951507,0.1887287024901703,0.2155963302752293,0.1231979030144167,0.1055045871559633,0.0871559633027523,0.0360419397116644,0.0032765399737876,4
372,1,40,1,1,0,38.753222699393845,-9.13229296083833,1,9,20,627,0.4951068948169063,1,467,20,355,288,213,125,152,41,5,0.28031212484994,0.0120048019207683,0.2130852340936374,0.1728691476590636,0.1278511404561824,0.0750300120048019,0.0912364945978391,0.024609843937575,0.003001200480192,4
380,1,43,1,1,0,38.72664545151021,-9.130167510925116,1,9,20,551,0.4997148181837362,1,67,20,355,323,142,216,116,44,5,0.0520186335403726,0.015527950310559,0.2756211180124223,0.2507763975155279,0.1102484472049689,0.1677018633540372,0.0900621118012422,0.0341614906832298,0.0038819875776397,4
390,0,70,3,1,0,38.744632200219456,-9.171910275109049,1,10,20,569,0.4986709210316945,1,307,20,331,264,214,110,146,41,5,0.213490959666203,0.0139082058414464,0.2301808066759388,0.1835883171070932,0.148817802503477,0.0764951321279554,0.1015299026425591,0.0285118219749652,0.0034770514603616,4
409,1,78,1,1,0,38.7804334188772,-9.174627809931922,1,9,20,540,0.5056071573407863,2,174,20,248,288,221,157,192,51,5,0.1283185840707964,0.0147492625368731,0.1828908554572271,0.2123893805309734,0.1629793510324483,0.1157817109144542,0.1415929203539823,0.0376106194690265,0.0036873156342182,4
424,0,79,1,1,0,38.74901631218268,-9.192520563788984,1,9,20,475,0.5060822109460582,1,420,20,243,309,228,183,243,62,5,0.2451838879159369,0.0116754232340922,0.1418563922942206,0.180385288966725,0.1330998248686515,0.1068301225919439,0.1418563922942206,0.0361938120256859,0.002918855808523,4
427,0,52,2,1,0,38.73105661282555,-9.142176464335446,1,8,20,373,0.5091680778846329,1,138,20,275,226,250,124,110,39,5,0.1162594776748104,0.016849199663016,0.2316764953664701,0.1903959561920808,0.2106149957877,0.1044650379106992,0.092670598146588,0.0328559393428812,0.004212299915754,4
432,1,74,3,1,0,38.74684181566619,-9.16429481399613,1,10,20,485,0.4917996735238102,1,47,20,274,231,291,131,152,43,5,0.0393634840871021,0.016750418760469,0.2294807370184254,0.1934673366834171,0.2437185929648241,0.109715242881072,0.1273031825795645,0.0360134003350083,0.0041876046901172,4
433,0,36,1,1,0,38.74966179216579,-9.13164883998622,1,8,20,528,0.5035810974840856,1,212,20,333,326,184,151,121,48,5,0.1514285714285714,0.0142857142857142,0.2378571428571428,0.2328571428571428,0.1314285714285714,0.1078571428571428,0.0864285714285714,0.0342857142857142,0.0035714285714285,4
434,0,58,1,1,0,38.74299491859908,-9.184862923882282,1,9,20,503,0.4934158260897513,1,190,20,357,276,241,226,139,33,5,0.1277740416946872,0.0134498991257565,0.2400806993947545,0.1856086079354404,0.1620712844653665,0.151983860121049,0.093476798924008,0.0221923335574983,0.0033624747814391,4
438,1,51,2,1,0,38.76475832155687,-9.12280516934736,1,8,20,407,0.5063835936598378,2,210,20,276,332,220,194,114,62,5,0.1465457083042568,0.0139567341242149,0.192602930914166,0.2316817864619679,0.1535240753663642,0.1353803210048848,0.0795533845080251,0.0432658757850662,0.0034891835310537,4
440,1,50,3,1,0,38.74354463325728,-9.17835322582152,1,10,20,527,0.4894944524457078,1,318,20,350,273,183,147,135,42,5,0.2158859470468432,0.0135777325186693,0.2376103190767141,0.185336048879837,0.1242362525458248,0.0997963340122199,0.0916496945010183,0.0285132382892057,0.0033944331296673,4
447,0,53,2,1,0,38.72616833813978,-9.14368767026281,1,9,20,474,0.4935916712093366,1,402,20,251,271,222,101,213,38,5,0.2639527248850952,0.0131319763624425,0.1648063033486539,0.1779382797110965,0.1457649376231122,0.0663164806303348,0.1398555482600131,0.0249507550886408,0.0032829940906106,4
449,1,45,1,1,0,38.72983322527668,-9.12158642982176,1,7,20,551,0.5011091586551428,1,240,20,298,296,151,163,134,40,5,0.1781737193763919,0.0148478099480326,0.2212323682256867,0.2197475872308834,0.1121009651076466,0.1210096510764662,0.0994803266518188,0.0296956198960653,0.0037119524870081,4
467,0,52,2,1,1,38.75187729339047,-9.170163690569552,1,9,20,431,0.5024945710274694,1,311,20,281,397,161,138,209,55,5,0.1972098922003804,0.0126823081800887,0.1781864299302473,0.2517438173747622,0.1020925808497146,0.0875079264426125,0.1325301204819277,0.0348763474952441,0.0031705770450221,4
469,1,49,2,1,0,38.78431281331227,-9.173881126337498,1,7,20,494,0.5063542487682551,1,701,20,271,302,190,228,150,54,5,0.3649141072358147,0.0104112441436751,0.1410723581467985,0.157209786569495,0.0989068193649141,0.1186881832378969,0.0780843310775637,0.0281103591879229,0.0026028110359187,4
470,1,56,3,1,0,38.78557534839555,-9.175266707907571,1,10,20,419,0.5116272011744326,1,239,20,233,332,123,171,141,50,5,0.1818873668188736,0.015220700152207,0.1773211567732115,0.2526636225266362,0.093607305936073,0.1301369863013698,0.1073059360730593,0.0380517503805175,0.0038051750380517,4
472,1,68,1,1,0,38.77578879811736,-9.165914158506554,1,7,20,507,0.5028408239036983,1,186,20,264,272,287,101,90,63,5,0.1444099378881987,0.015527950310559,0.2049689440993788,0.2111801242236025,0.2228260869565217,0.0784161490683229,0.0698757763975155,0.0489130434782608,0.0038819875776397,4
475,1,69,2,1,0,38.76923822010422,-9.188035189136372,1,11,20,352,0.5025918191880746,1,247,20,330,359,226,100,232,55,5,0.1569250317662007,0.0127064803049555,0.2096569250317662,0.2280813214739517,0.1435832274459974,0.0635324015247776,0.1473951715374841,0.0349428208386277,0.0031766200762388,4
479,0,83,2,1,0,38.77471804499447,-9.138203687732656,1,11,20,610,0.4971358633357379,1,199,20,205,255,202,44,206,46,5,0.1683587140439932,0.0169204737732656,0.1734348561759729,0.215736040609137,0.170896785109983,0.0372250423011844,0.1742808798646362,0.038917089678511,0.0042301184433164,4
488,1,35,2,1,0,38.78760280153885,-9.12950629192067,1,8,20,482,0.4965131275716605,0,524,20,241,259,192,213,118,32,5,0.3266832917705736,0.0124688279301745,0.1502493765586035,0.1614713216957606,0.1197007481296758,0.1327930174563591,0.0735660847880299,0.0199501246882793,0.0031172069825436,4
493,1,79,1,1,0,38.75832927031925,-9.13860013576386,1,10,20,590,0.4986631486218847,2,179,20,295,220,122,60,207,35,5,0.1566054243219597,0.0174978127734033,0.258092738407699,0.1924759405074365,0.1067366579177602,0.0524934383202099,0.1811023622047244,0.0306211723534558,0.0043744531933508,4
497,1,83,3,1,0,38.73223748091609,-9.120294703744316,1,8,20,444,0.490256431827801,1,154,20,327,205,157,143,153,46,5,0.1272727272727272,0.0165289256198347,0.2702479338842975,0.1694214876033057,0.1297520661157024,0.1181818181818181,0.1264462809917355,0.0380165289256198,0.0041322314049586,4
502,1,29,3,1,1,38.74406565077077,-9.135990297977742,1,10,21,407,0.495212821333516,1,349,20,306,295,108,215,147,56,5,0.2325116588940706,0.0133244503664223,0.2038640906062624,0.1965356429047302,0.0719520319786808,0.1432378414390406,0.0979347101932045,0.0373084610259826,0.0033311125916055,4
505,0,50,3,1,0,38.78021979065345,-9.196391627858675,1,8,20,572,0.5006226047981595,2,129,20,289,257,150,75,109,62,5,0.1177007299270073,0.0182481751824817,0.2636861313868613,0.2344890510948905,0.1368613138686131,0.0684306569343065,0.0994525547445255,0.0565693430656934,0.0045620437956204,4
506,0,45,2,1,0,38.74140218743398,-9.191856573656402,1,10,20,502,0.5056760040457923,1,577,20,364,253,211,237,143,50,5,0.3102150537634409,0.010752688172043,0.1956989247311828,0.136021505376344,0.1134408602150537,0.1274193548387096,0.0768817204301075,0.0268817204301075,0.0026881720430107,4
515,1,45,1,1,0,38.76491751628047,-9.128106304702335,1,9,20,537,0.4966258569140499,1,185,20,364,358,238,168,113,37,5,0.1243279569892473,0.0134408602150537,0.2446236559139785,0.2405913978494623,0.1599462365591397,0.1129032258064516,0.0759408602150537,0.0248655913978494,0.0033602150537634,4
516,0,56,3,1,0,38.78048962652709,-9.169923719732262,1,8,20,397,0.5009944155455476,1,334,20,311,259,176,94,144,53,5,0.2392550143266475,0.0143266475644699,0.2227793696275071,0.1855300859598853,0.1260744985673352,0.0673352435530086,0.1031518624641833,0.0379656160458452,0.0035816618911174,4
517,0,77,1,1,1,38.71042841082211,-9.145037416926185,1,9,20,577,0.4984883352755506,1,294,20,272,293,152,155,142,40,5,0.2141296431172614,0.0145666423889293,0.1981063364894391,0.213401310997815,0.110706482155863,0.1128914785142024,0.1034231609613983,0.0291332847778587,0.0036416605972323,4
519,0,57,2,1,0,38.75957982119562,-9.149611488400929,1,9,20,342,0.5034136095804919,1,417,20,260,308,212,125,177,66,5,0.2622641509433962,0.0125786163522012,0.1635220125786163,0.1937106918238993,0.1333333333333333,0.0786163522012578,0.1113207547169811,0.0415094339622641,0.0031446540880503,4
522,1,55,3,1,0,38.736082743954285,-9.129777901194068,1,7,20,642,0.5084539311655705,0,314,20,304,303,213,182,132,40,5,0.2075346992729676,0.0132187706543291,0.200925313945803,0.2002643754130866,0.1407799074686054,0.1202908129543952,0.0872438863185723,0.0264375413086582,0.0033046926635822,4
528,1,67,3,1,0,38.76885620770143,-9.173959790968446,1,9,20,597,0.4961787296436131,0,315,20,308,354,185,179,148,65,5,0.1994933502216593,0.012666244458518,0.1950601646611779,0.2241925269157694,0.1171627612412919,0.1133628879037365,0.0937302089930335,0.0411652944901836,0.0031665611146295,4
533,1,74,1,1,0,38.7629848053078,-9.178978038997643,1,7,20,399,0.4893068358450135,1,167,20,308,320,283,191,139,41,5,0.1132971506105834,0.0135685210312075,0.208955223880597,0.2170963364993215,0.1919945725915875,0.1295793758480325,0.0943012211668928,0.0278154681139755,0.0033921302578018,4
537,1,42,3,1,0,38.71365095135874,-9.15184720533388,1,8,20,393,0.5041266551715918,2,355,20,268,347,169,141,136,55,5,0.2372994652406417,0.0133689839572192,0.1791443850267379,0.231951871657754,0.1129679144385026,0.0942513368983957,0.0909090909090909,0.0367647058823529,0.0033422459893048,4
542,1,43,2,1,0,38.7515024803054,-9.130866857450036,1,10,20,597,0.492173191912408,1,261,20,287,355,174,131,118,56,5,0.185501066098081,0.0142146410803127,0.2039800995024875,0.2523098791755508,0.1236673773987206,0.0931058990760483,0.083866382373845,0.0398009950248756,0.0035536602700781,4
547,0,71,1,1,1,38.76544167696432,-9.145476023783496,1,9,20,414,0.4824240627724808,1,583,20,299,254,247,124,184,73,5,0.3258803801006149,0.0111794298490776,0.1671324762437115,0.1419787590832867,0.1380659586361095,0.0693124650642817,0.1028507546115148,0.0408049189491335,0.0027948574622694,4
553,1,51,1,1,0,38.71051274811092,-9.162253966745933,1,9,20,400,0.4876300943471133,1,331,20,310,272,122,125,105,36,5,0.2496229260935143,0.0150829562594268,0.2337858220211161,0.2051282051282051,0.0920060331825037,0.0942684766214178,0.0791855203619909,0.0271493212669683,0.0037707390648567,4
557,0,50,1,1,0,38.71050713471239,-9.152628209422495,1,9,20,285,0.5036483673972162,1,124,20,286,273,237,132,198,53,5,0.0933734939759036,0.0150602409638554,0.2153614457831325,0.2055722891566265,0.1784638554216867,0.0993975903614457,0.1490963855421686,0.0399096385542168,0.0037650602409638,4
559,0,69,3,1,0,38.7791220932291,-9.12122422358304,1,9,20,672,0.5034312899210924,0,197,20,298,292,176,201,152,52,5,0.1414213926776741,0.0143575017946877,0.2139267767408471,0.2096195262024408,0.1263460157932519,0.1442928930366116,0.1091170136396267,0.037329504666188,0.0035893754486719,4
561,1,40,2,1,0,38.7142067114029,-9.152628209422495,1,10,20,504,0.4940153487925371,1,511,20,298,329,211,176,219,40,5,0.2824765063571033,0.0110558319513543,0.1647318960751796,0.1818684355997789,0.1166390270867882,0.0972913211719181,0.12106135986733,0.0221116639027086,0.0027639579878385,4
563,0,46,3,1,0,38.74659902397779,-9.17150698700639,1,9,20,388,0.5010637645750189,2,277,20,318,370,191,184,84,53,5,0.1844207723035952,0.0133155792276964,0.2117177097203728,0.2463382157123834,0.1271637816245006,0.1225033288948069,0.0559254327563249,0.0352862849533954,0.0033288948069241,4
565,1,76,3,1,0,38.72356697128569,-9.19533365438356,1,11,20,425,0.502949889364504,0,227,20,376,280,214,153,98,54,5,0.1590749824807288,0.0140154169586545,0.263489838822705,0.1962158374211632,0.1499649614576033,0.107217939733707,0.0686755430974071,0.0378416257883672,0.0035038542396636,4
572,1,69,2,1,0,38.73331576782932,-9.163956427342711,1,9,20,489,0.5006682505260175,1,339,20,308,317,198,129,168,57,5,0.2199870214146658,0.0129785853341985,0.199870214146658,0.2057105775470473,0.1284879948085658,0.0837118754055808,0.109020116807268,0.0369889682024659,0.0032446463335496,4
579,1,42,3,1,0,38.741801867302506,-9.12792528701294,1,9,20,458,0.5076336978721028,1,287,20,284,363,215,168,119,42,5,0.1909514304723885,0.0133067198935462,0.1889554224883566,0.2415169660678642,0.1430472388556221,0.1117764471057884,0.0791749833666001,0.0279441117764471,0.0033266799733865,4
582,0,36,2,1,0,38.75832580200103,-9.19451374078316,1,8,20,532,0.5025602465913784,1,230,20,265,351,169,146,167,46,5,0.1644031451036454,0.0142959256611865,0.1894210150107219,0.2508934953538241,0.1208005718370264,0.1043602573266619,0.1193709792709077,0.032880629020729,0.0035739814152966,4
588,1,65,1,1,0,38.78233029387673,-9.136660461272774,1,10,20,555,0.5038463528970418,0,382,20,340,264,193,124,151,43,5,0.2509855453350854,0.0131406044678055,0.2233902759526938,0.1734559789750328,0.1268068331143232,0.0814717477003942,0.0992115637319316,0.0282522996057818,0.0032851511169513,4
